Date,Global_active_power,Time
2009-03-13,16.887999999999998,0
2009-03-13,18.808,1
2009-03-13,16.644000000000002,2
2009-03-13,39.652,3
2009-03-13,40.29,4
2009-03-13,17.034,5
2009-03-13,82.52,6
2009-03-13,134.542,7
2009-03-13,86.538,8
2009-03-13,79.604,9
2009-03-13,80.348,10
2009-03-13,77.994,11
2009-03-13,17.692,12
2009-03-13,37.896,13
2009-03-13,51.162,14
2009-03-13,25.286,15
2009-03-13,58.246,16
2009-03-13,84.006,17
2009-03-13,89.614,18
2009-03-13,76.874,19
2009-03-13,106.808,20
2009-03-13,95.354,21
2009-03-13,92.99,22
2009-03-13,18.73,23
2009-03-14,17.04,0
2009-03-14,17.762,1
2009-03-14,16.042,2
2009-03-14,16.634,3
2009-03-14,18.3,4
2009-03-14,49.294,5
2009-03-14,23.504,6
2009-03-14,115.682,7
2009-03-14,114.312,8
2009-03-14,91.266,9
2009-03-14,124.31,10
2009-03-14,106.904,11
2009-03-14,91.532,12
2009-03-14,86.634,13
2009-03-14,86.314,14
2009-03-14,84.602,15
2009-03-14,67.03399999999999,16
2009-03-14,64.968,17
2009-03-14,149.398,18
2009-03-14,152.4,19
2009-03-14,149.392,20
2009-03-14,154.026,21
2009-03-14,178.296,22
2009-03-14,173.382,23
2009-03-15,101.336,0
2009-03-15,92.306,1
2009-03-15,89.922,2
2009-03-15,21.442,3
2009-03-15,16.802,4
2009-03-15,17.696,5
2009-03-15,16.074,6
2009-03-15,22.388,7
2009-03-15,99.66799999999999,8
2009-03-15,199.746,9
2009-03-15,91.59,10
2009-03-15,76.482,11
2009-03-15,97.096,12
2009-03-15,48.674,13
2009-03-15,158.074,14
2009-03-15,82.27,15
2009-03-15,28.964,16
2009-03-15,85.738,17
2009-03-15,35.642,18
2009-03-15,133.992,19
2009-03-15,93.814,20
2009-03-15,91.26,21
2009-03-15,164.922,22
2009-03-15,76.164,23
2009-03-16,22.166,0
2009-03-16,18.73,1
2009-03-16,17.45,2
2009-03-16,17.954,3
2009-03-16,16.612,4
2009-03-16,15.84,5
2009-03-16,98.248,6
2009-03-16,117.02,7
2009-03-16,81.778,8
2009-03-16,81.082,9
2009-03-16,81.582,10
2009-03-16,82.416,11
2009-03-16,81.104,12
2009-03-16,61.168,13
2009-03-16,15.978,14
2009-03-16,16.66,15
2009-03-16,18.932,16
2009-03-16,17.872,17
2009-03-16,19.124,18
2009-03-16,59.508,19
2009-03-16,102.012,20
2009-03-16,170.38561503650064,21
2009-03-16,99.412,22
2009-03-16,22.79,23
2009-03-17,18.144000000000002,0
2009-03-17,18.906,1
2009-03-17,59.06,2
2009-03-17,15.826,3
2009-03-17,18.292,4
2009-03-17,16.482,5
2009-03-17,41.236,6
2009-03-17,107.144,7
2009-03-17,129.582,8
2009-03-17,96.722,9
2009-03-17,117.764,10
2009-03-17,102.306,11
2009-03-17,88.128,12
2009-03-17,88.792,13
2009-03-17,92.0,14
2009-03-17,88.158,15
2009-03-17,76.478,16
2009-03-17,23.686,17
2009-03-17,24.618,18
2009-03-17,139.538,19
2009-03-17,232.48,20
2009-03-17,164.186,21
2009-03-17,133.682,22
2009-03-17,38.7,23
2009-03-18,19.328,0
2009-03-18,33.608,1
2009-03-18,43.064,2
2009-03-18,18.926000000000002,3
2009-03-18,16.186,4
2009-03-18,18.194,5
2009-03-18,67.534,6
2009-03-18,111.304,7
2009-03-18,83.148,8
2009-03-18,80.364,9
2009-03-18,85.592,10
2009-03-18,90.55799999999999,11
2009-03-18,92.154,12
2009-03-18,85.252,13
2009-03-18,84.652,14
2009-03-18,43.686,15
2009-03-18,22.854,16
2009-03-18,23.932,17
2009-03-18,20.308,18
2009-03-18,60.272,19
2009-03-18,61.658,20
2009-03-18,152.834,21
2009-03-18,118.536,22
2009-03-18,16.736,23
2009-03-19,18.644,0
2009-03-19,16.042,1
2009-03-19,18.642,2
2009-03-19,17.422,3
2009-03-19,16.272000000000002,4
2009-03-19,29.084,5
2009-03-19,77.018,6
2009-03-19,112.672,7
2009-03-19,81.61,8
2009-03-19,80.328,9
2009-03-19,80.886,10
2009-03-19,79.09,11
2009-03-19,81.282,12
2009-03-19,80.824,13
2009-03-19,81.384,14
2009-03-19,20.322,15
2009-03-19,16.128,16
2009-03-19,17.8,17
2009-03-19,22.822,18
2009-03-19,65.842,19
2009-03-19,39.788,20
2009-03-19,37.892,21
2009-03-19,43.35,22
2009-03-19,56.388,23
2009-03-20,63.956,0
2009-03-20,18.12,1
2009-03-20,16.334,2
2009-03-20,17.876,3
2009-03-20,16.602,4
2009-03-20,17.684,5
2009-03-20,41.716,6
2009-03-20,113.118,7
2009-03-20,84.16,8
2009-03-20,80.214,9
2009-03-20,82.84,10
2009-03-20,80.882,11
2009-03-20,81.652,12
2009-03-20,70.266,13
2009-03-20,24.01,14
2009-03-20,18.188,15
2009-03-20,20.876,16
2009-03-20,88.18599999999999,17
2009-03-20,19.29,18
2009-03-20,187.658,19
2009-03-20,134.468,20
2009-03-20,91.208,21
2009-03-20,39.188,22
2009-03-20,55.414,23
2009-03-21,16.826,0
2009-03-21,17.708,1
2009-03-21,15.964,2
2009-03-21,18.038,3
2009-03-21,16.914,4
2009-03-21,16.254,5
2009-03-21,18.38,6
2009-03-21,79.226,7
2009-03-21,164.804,8
2009-03-21,92.676,9
2009-03-21,113.364,10
2009-03-21,44.007999999999996,11
2009-03-21,59.046,12
2009-03-21,67.304,13
2009-03-21,30.112,14
2009-03-21,28.016,15
2009-03-21,101.19200000000001,16
2009-03-21,175.574,17
2009-03-21,162.778,18
2009-03-21,215.64,19
2009-03-21,178.588,20
2009-03-21,156.918,21
2009-03-21,85.146,22
2009-03-21,55.546,23
2009-03-22,23.948,0
2009-03-22,17.568,1
2009-03-22,16.582,2
2009-03-22,18.946,3
2009-03-22,27.39,4
2009-03-22,38.086,5
2009-03-22,16.7,6
2009-03-22,43.804,7
2009-03-22,21.774,8
2009-03-22,31.65,9
2009-03-22,33.054,10
2009-03-22,21.218,11
2009-03-22,174.016,12
2009-03-22,128.98,13
2009-03-22,123.682,14
2009-03-22,141.742,15
2009-03-22,181.712,16
2009-03-22,149.018,17
2009-03-22,94.694,18
2009-03-22,96.772,19
2009-03-22,95.864,20
2009-03-22,103.202,21
2009-03-22,61.234,22
2009-03-22,27.534,23
2009-03-23,27.802,0
2009-03-23,26.846,1
2009-03-23,28.534,2
2009-03-23,25.882,3
2009-03-23,26.232,4
2009-03-23,28.228,5
2009-03-23,93.522,6
2009-03-23,157.672,7
2009-03-23,90.858,8
2009-03-23,90.33,9
2009-03-23,55.144,10
2009-03-23,35.338,11
2009-03-23,25.078,12
2009-03-23,21.348,13
2009-03-23,22.172,14
2009-03-23,23.024,15
2009-03-23,19.02,16
2009-03-23,27.38,17
2009-03-23,80.712,18
2009-03-23,106.52,19
2009-03-23,137.654,20
2009-03-23,74.742,21
2009-03-23,51.554,22
2009-03-23,20.858,23
2009-03-24,21.195999999999998,0
2009-03-24,22.602,1
2009-03-24,20.848,2
2009-03-24,21.483999999999998,3
2009-03-24,35.436,4
2009-03-24,43.772,5
2009-03-24,77.602,6
2009-03-24,149.398,7
2009-03-24,100.314,8
2009-03-24,84.188,9
2009-03-24,107.346,10
2009-03-24,97.83,11
2009-03-24,83.282,12
2009-03-24,76.892,13
2009-03-24,20.298000000000002,14
2009-03-24,19.228,15
2009-03-24,21.654,16
2009-03-24,23.14,17
2009-03-24,29.498,18
2009-03-24,224.472,19
2009-03-24,138.056,20
2009-03-24,114.752,21
2009-03-24,107.854,22
2009-03-24,20.57,23
2009-03-25,20.122,0
2009-03-25,16.286,1
2009-03-25,19.362000000000002,2
2009-03-25,17.058,3
2009-03-25,19.042,4
2009-03-25,21.65,5
2009-03-25,104.42999999999999,6
2009-03-25,127.796,7
2009-03-25,119.26,8
2009-03-25,113.242,9
2009-03-25,85.406,10
2009-03-25,122.038,11
2009-03-25,76.252,12
2009-03-25,91.572,13
2009-03-25,91.446,14
2009-03-25,54.506,15
2009-03-25,25.214000000000002,16
2009-03-25,18.934,17
2009-03-25,41.148,18
2009-03-25,144.682,19
2009-03-25,174.994,20
2009-03-25,104.19800000000001,21
2009-03-25,129.32,22
2009-03-25,100.816,23
2009-03-26,16.576,0
2009-03-26,17.616,1
2009-03-26,17.746,2
2009-03-26,16.59,3
2009-03-26,18.658,4
2009-03-26,16.13,5
2009-03-26,79.06,6
2009-03-26,119.056,7
2009-03-26,82.196,8
2009-03-26,82.428,9
2009-03-26,80.136,10
2009-03-26,80.046,11
2009-03-26,64.818,12
2009-03-26,16.286,13
2009-03-26,18.118,14
2009-03-26,17.168,15
2009-03-26,16.808,16
2009-03-26,26.284,17
2009-03-26,25.148,18
2009-03-26,63.574,19
2009-03-26,156.45,20
2009-03-26,83.454,21
2009-03-26,34.282,22
2009-03-26,62.376,23
2009-03-27,23.62,0
2009-03-27,22.696,1
2009-03-27,22.634,2
2009-03-27,22.956,3
2009-03-27,22.642,4
2009-03-27,22.23,5
2009-03-27,75.076,6
2009-03-27,148.712,7
2009-03-27,104.376,8
2009-03-27,117.982,9
2009-03-27,85.276,10
2009-03-27,85.408,11
2009-03-27,86.628,12
2009-03-27,68.324,13
2009-03-27,32.182,14
2009-03-27,21.852,15
2009-03-27,35.674,16
2009-03-27,101.236,17
2009-03-27,103.94200000000001,18
2009-03-27,112.20400000000001,19
2009-03-27,174.086,20
2009-03-27,140.332,21
2009-03-27,63.118,22
2009-03-27,20.740000000000002,23
2009-03-28,20.394000000000002,0
2009-03-28,56.156,1
2009-03-28,20.082,2
2009-03-28,21.126,3
2009-03-28,19.002,4
2009-03-28,19.634,5
2009-03-28,43.2,6
2009-03-28,114.32,7
2009-03-28,115.676,8
2009-03-28,87.862,9
2009-03-28,119.812,10
2009-03-28,77.734,11
2009-03-28,153.84,12
2009-03-28,97.21600000000001,13
2009-03-28,48.536,14
2009-03-28,61.76,15
2009-03-28,72.082,16
2009-03-28,132.456,17
2009-03-28,262.502,18
2009-03-28,171.512,19
2009-03-28,133.648,20
2009-03-28,90.134,21
2009-03-28,143.14,22
2009-03-28,179.15200000000002,23
2009-03-29,94.762,0
2009-03-29,78.854,1
2009-03-29,67.516,2
2009-03-29,67.222,3
2009-03-29,69.452,4
2009-03-29,66.194,5
2009-03-29,67.24,6
2009-03-29,69.01,7
2009-03-29,112.06400000000001,8
2009-03-29,86.88,9
2009-03-29,112.662,10
2009-03-29,35.064,11
2009-03-29,78.596,12
2009-03-29,96.018,13
2009-03-29,169.184,14
2009-03-29,154.15,15
2009-03-29,114.724,16
2009-03-29,89.432,17
2009-03-29,95.346,18
2009-03-29,106.164,19
2009-03-29,125.902,20
2009-03-29,196.71,21
2009-03-29,37.394,22
2009-03-29,26.11,23
2009-03-30,21.096,0
2009-03-30,19.638,1
2009-03-30,22.166,2
2009-03-30,19.726,3
2009-03-30,57.508,4
2009-03-30,20.062,5
2009-03-30,43.126,6
2009-03-30,142.43,7
2009-03-30,90.264,8
2009-03-30,84.178,9
2009-03-30,84.518,10
2009-03-30,82.474,11
2009-03-30,85.21000000000001,12
2009-03-30,84.94200000000001,13
2009-03-30,43.238,14
2009-03-30,21.332,15
2009-03-30,20.27,16
2009-03-30,24.286,17
2009-03-30,39.728,18
2009-03-30,72.432,19
2009-03-30,128.724,20
2009-03-30,168.236,21
2009-03-30,79.038,22
2009-03-30,22.830000000000002,23
2009-03-31,20.792,0
2009-03-31,22.162,1
2009-03-31,20.886,2
2009-03-31,20.602,3
2009-03-31,21.678,4
2009-03-31,26.266,5
2009-03-31,98.924,6
2009-03-31,122.556,7
2009-03-31,88.90599999999999,8
2009-03-31,103.91199999999999,9
2009-03-31,93.608,10
2009-03-31,90.366,11
2009-03-31,84.558,12
2009-03-31,143.612,13
2009-03-31,135.854,14
2009-03-31,119.114,15
2009-03-31,86.534,16
2009-03-31,48.552,17
2009-03-31,17.826,18
2009-03-31,61.954,19
2009-03-31,210.402,20
2009-03-31,122.358,21
2009-03-31,38.126,22
2009-03-31,23.934,23
2009-04-01,59.102,0
2009-04-01,44.58,1
2009-04-01,44.024,2
2009-04-01,42.148,3
2009-04-01,83.004,4
2009-04-01,41.74,5
2009-04-01,57.702,6
2009-04-01,142.204,7
2009-04-01,176.044,8
2009-04-01,82.528,9
2009-04-01,85.668,10
2009-04-01,87.224,11
2009-04-01,19.746,12
2009-04-01,56.044,13
2009-04-01,31.698,14
2009-04-01,20.438,15
2009-04-01,22.084,16
2009-04-01,23.684,17
2009-04-01,22.71,18
2009-04-01,145.606,19
2009-04-01,129.028,20
2009-04-01,136.836,21
2009-04-01,66.13,22
2009-04-01,21.168,23
2009-04-02,21.02,0
2009-04-02,22.162,1
2009-04-02,20.236,2
2009-04-02,22.468,3
2009-04-02,20.364,4
2009-04-02,47.14,5
2009-04-02,48.504,6
2009-04-02,156.798,7
2009-04-02,95.78,8
2009-04-02,83.94200000000001,9
2009-04-02,86.128,10
2009-04-02,83.222,11
2009-04-02,84.606,12
2009-04-02,87.504,13
2009-04-02,86.042,14
2009-04-02,88.39,15
2009-04-02,80.55,16
2009-04-02,20.18,17
2009-04-02,29.636,18
2009-04-02,86.416,19
2009-04-02,171.55,20
2009-04-02,111.18599999999999,21
2009-04-02,68.258,22
2009-04-02,22.252,23
2009-04-03,21.274,0
2009-04-03,20.348,1
2009-04-03,29.924,2
2009-04-03,47.518,3
2009-04-03,19.662,4
2009-04-03,21.104,5
2009-04-03,55.49,6
2009-04-03,136.958,7
2009-04-03,88.758,8
2009-04-03,83.538,9
2009-04-03,84.206,10
2009-04-03,20.93,11
2009-04-03,22.764,12
2009-04-03,71.668,13
2009-04-03,103.554,14
2009-04-03,52.34,15
2009-04-03,21.878,16
2009-04-03,90.582,17
2009-04-03,44.872,18
2009-04-03,21.456,19
2009-04-03,78.534,20
2009-04-03,98.83,21
2009-04-03,104.72,22
2009-04-03,22.352,23
2009-04-04,23.258,0
2009-04-04,21.276,1
2009-04-04,24.112000000000002,2
2009-04-04,21.54,3
2009-04-04,21.574,4
2009-04-04,23.022,5
2009-04-04,56.732,6
2009-04-04,68.806,7
2009-04-04,105.29,8
2009-04-04,89.92999999999999,9
2009-04-04,88.884,10
2009-04-04,125.84,11
2009-04-04,155.266,12
2009-04-04,81.46,13
2009-04-04,93.678,14
2009-04-04,194.062,15
2009-04-04,144.73,16
2009-04-04,118.556,17
2009-04-04,110.416,18
2009-04-04,136.882,19
2009-04-04,186.916,20
2009-04-04,101.514,21
2009-04-04,108.314,22
2009-04-04,89.17399999999999,23
2009-04-05,86.794,0
2009-04-05,22.59,1
2009-04-05,22.046,2
2009-04-05,23.48,3
2009-04-05,21.08,4
2009-04-05,23.574,5
2009-04-05,21.01,6
2009-04-05,89.458,7
2009-04-05,76.452,8
2009-04-05,55.656,9
2009-04-05,83.076,10
2009-04-05,143.158,11
2009-04-05,167.05,12
2009-04-05,67.422,13
2009-04-05,25.57,14
2009-04-05,19.974,15
2009-04-05,23.006,16
2009-04-05,52.141999999999996,17
2009-04-05,45.153999999999996,18
2009-04-05,50.788000000000004,19
2009-04-05,131.008,20
2009-04-05,75.57,21
2009-04-05,26.216,22
2009-04-05,23.442,23
2009-04-06,22.506,0
2009-04-06,20.246,1
2009-04-06,22.544,2
2009-04-06,24.598,3
2009-04-06,49.652,4
2009-04-06,20.454,5
2009-04-06,53.014,6
2009-04-06,119.116,7
2009-04-06,89.116,8
2009-04-06,84.38,9
2009-04-06,84.096,10
2009-04-06,86.89,11
2009-04-06,84.4,12
2009-04-06,86.616,13
2009-04-06,66.544,14
2009-04-06,20.966,15
2009-04-06,21.268,16
2009-04-06,21.578,17
2009-04-06,22.872,18
2009-04-06,99.734,19
2009-04-06,128.574,20
2009-04-06,127.046,21
2009-04-06,53.302,22
2009-04-06,43.122,23
2009-04-07,44.48,0
2009-04-07,22.516000000000002,1
2009-04-07,20.884,2
2009-04-07,22.354,3
2009-04-07,21.002,4
2009-04-07,22.26,5
2009-04-07,79.456,6
2009-04-07,132.56,7
2009-04-07,90.374,8
2009-04-07,90.928,9
2009-04-07,91.416,10
2009-04-07,95.934,11
2009-04-07,85.216,12
2009-04-07,45.434,13
2009-04-07,20.352,14
2009-04-07,20.698,15
2009-04-07,20.108,16
2009-04-07,22.198,17
2009-04-07,27.612000000000002,18
2009-04-07,42.434,19
2009-04-07,126.976,20
2009-04-07,138.566,21
2009-04-07,117.394,22
2009-04-07,38.94,23
2009-04-08,69.82000000000001,0
2009-04-08,25.372,1
2009-04-08,26.906,2
2009-04-08,24.386,3
2009-04-08,23.972,4
2009-04-08,24.588,5
2009-04-08,49.472,6
2009-04-08,132.778,7
2009-04-08,88.656,8
2009-04-08,90.648,9
2009-04-08,92.058,10
2009-04-08,91.366,11
2009-04-08,33.894,12
2009-04-08,34.536,13
2009-04-08,135.274,14
2009-04-08,59.22,15
2009-04-08,52.73,16
2009-04-08,47.356,17
2009-04-08,25.97,18
2009-04-08,27.546,19
2009-04-08,125.298,20
2009-04-08,146.704,21
2009-04-08,80.598,22
2009-04-08,25.451999999999998,23
2009-04-09,25.89,0
2009-04-09,30.126,1
2009-04-09,21.576,2
2009-04-09,21.8,3
2009-04-09,22.602,4
2009-04-09,60.19,5
2009-04-09,93.492,6
2009-04-09,180.082,7
2009-04-09,90.97,8
2009-04-09,84.37,9
2009-04-09,90.71,10
2009-04-09,93.744,11
2009-04-09,92.594,12
2009-04-09,73.066,13
2009-04-09,25.644000000000002,14
2009-04-09,21.144,15
2009-04-09,23.438,16
2009-04-09,30.474,17
2009-04-09,70.072,18
2009-04-09,203.812,19
2009-04-09,190.244,20
2009-04-09,204.998,21
2009-04-09,101.42,22
2009-04-09,38.014,23
2009-04-10,25.928,0
2009-04-10,19.86,1
2009-04-10,44.244,2
2009-04-10,37.5,3
2009-04-10,23.666,4
2009-04-10,20.406,5
2009-04-10,53.182,6
2009-04-10,156.624,7
2009-04-10,131.55,8
2009-04-10,122.492,9
2009-04-10,88.624,10
2009-04-10,87.206,11
2009-04-10,99.812,12
2009-04-10,91.13,13
2009-04-10,95.31,14
2009-04-10,33.628,15
2009-04-10,24.274,16
2009-04-10,41.354,17
2009-04-10,81.878,18
2009-04-10,151.614,19
2009-04-10,155.68,20
2009-04-10,114.02,21
2009-04-10,107.974,22
2009-04-10,34.158,23
2009-04-11,25.212,0
2009-04-11,21.672,1
2009-04-11,26.318,2
2009-04-11,19.346,3
2009-04-11,23.828,4
2009-04-11,18.988,5
2009-04-11,37.198,6
2009-04-11,128.824,7
2009-04-11,93.364,8
2009-04-11,88.684,9
2009-04-11,98.32,10
2009-04-11,207.13,11
2009-04-11,96.916,12
2009-04-11,102.66199999999999,13
2009-04-11,95.482,14
2009-04-11,91.374,15
2009-04-11,118.928,16
2009-04-11,96.322,17
2009-04-11,120.614,18
2009-04-11,258.284,19
2009-04-11,248.708,20
2009-04-11,164.336,21
2009-04-11,183.09,22
2009-04-11,96.846,23
2009-04-12,89.188,0
2009-04-12,88.094,1
2009-04-12,87.76,2
2009-04-12,65.348,3
2009-04-12,21.502,4
2009-04-12,26.946,5
2009-04-12,18.536,6
2009-04-12,106.56,7
2009-04-12,118.43599999999999,8
2009-04-12,92.12,9
2009-04-12,87.686,10
2009-04-12,54.528,11
2009-04-12,31.476,12
2009-04-12,42.976,13
2009-04-12,93.648,14
2009-04-12,29.56,15
2009-04-12,35.394,16
2009-04-12,41.592,17
2009-04-12,106.074,18
2009-04-12,159.19,19
2009-04-12,305.898,20
2009-04-12,308.038,21
2009-04-12,89.038,22
2009-04-12,41.424,23
2009-04-13,25.108,0
2009-04-13,27.42,1
2009-04-13,24.798,2
2009-04-13,47.486,3
2009-04-13,35.764,4
2009-04-13,25.704,5
2009-04-13,56.562,6
2009-04-13,55.822,7
2009-04-13,179.168,8
2009-04-13,103.95400000000001,9
2009-04-13,47.762,10
2009-04-13,34.592,11
2009-04-13,34.232,12
2009-04-13,48.26,13
2009-04-13,34.136,14
2009-04-13,27.434,15
2009-04-13,72.73,16
2009-04-13,27.8,17
2009-04-13,72.29923007300125,18
2009-04-13,50.508,19
2009-04-13,207.49,20
2009-04-13,156.946,21
2009-04-13,123.404,22
2009-04-13,81.428,23
2009-04-14,25.638,0
2009-04-14,27.552,1
2009-04-14,26.88,2
2009-04-14,24.226,3
2009-04-14,27.324,4
2009-04-14,23.626,5
2009-04-14,57.76,6
2009-04-14,123.252,7
2009-04-14,100.072,8
2009-04-14,85.592,9
2009-04-14,105.202,10
2009-04-14,77.432,11
2009-04-14,82.998,12
2009-04-14,25.966,13
2009-04-14,25.37,14
2009-04-14,25.388,15
2009-04-14,27.302,16
2009-04-14,25.662,17
2009-04-14,27.786,18
2009-04-14,160.538,19
2009-04-14,134.01,20
2009-04-14,112.248,21
2009-04-14,108.14,22
2009-04-14,41.574,23
2009-04-15,30.034,0
2009-04-15,34.736,1
2009-04-15,36.294,2
2009-04-15,32.124,3
2009-04-15,31.986,4
2009-04-15,31.176,5
2009-04-15,54.218,6
2009-04-15,98.908,7
2009-04-15,72.114,8
2009-04-15,27.830000000000002,9
2009-04-15,22.274,10
2009-04-15,27.77,11
2009-04-15,23.548,12
2009-04-15,26.344,13
2009-04-15,24.682,14
2009-04-15,25.878,15
2009-04-15,40.02,16
2009-04-15,47.894,17
2009-04-15,42.684,18
2009-04-15,110.458,19
2009-04-15,125.242,20
2009-04-15,146.068,21
2009-04-15,77.94,22
2009-04-15,25.84,23
2009-04-16,28.218,0
2009-04-16,26.146,1
2009-04-16,24.392,2
2009-04-16,26.982,3
2009-04-16,60.504,4
2009-04-16,27.846,5
2009-04-16,23.5,6
2009-04-16,111.816,7
2009-04-16,92.744,8
2009-04-16,89.848,9
2009-04-16,84.73,10
2009-04-16,92.384,11
2009-04-16,35.124,12
2009-04-16,27.44,13
2009-04-16,22.166,14
2009-04-16,28.178,15
2009-04-16,22.06,16
2009-04-16,28.919999999999998,17
2009-04-16,48.5,18
2009-04-16,170.33,19
2009-04-16,90.404,20
2009-04-16,154.202,21
2009-04-16,129.626,22
2009-04-16,118.464,23
2009-04-17,87.146,0
2009-04-17,86.87,1
2009-04-17,86.80799999999999,2
2009-04-17,84.358,3
2009-04-17,89.122,4
2009-04-17,94.012,5
2009-04-17,162.876,6
2009-04-17,150.678,7
2009-04-17,89.814,8
2009-04-17,54.85,9
2009-04-17,23.048000000000002,10
2009-04-17,23.78,11
2009-04-17,25.698,12
2009-04-17,24.648,13
2009-04-17,45.932,14
2009-04-17,48.75,15
2009-04-17,39.346000000000004,16
2009-04-17,92.94,17
2009-04-17,52.294,18
2009-04-17,67.972,19
2009-04-17,168.686,20
2009-04-17,165.666,21
2009-04-17,92.358,22
2009-04-17,185.158,23
2009-04-18,47.14,0
2009-04-18,28.32,1
2009-04-18,28.078,2
2009-04-18,26.018,3
2009-04-18,58.554,4
2009-04-18,26.454,5
2009-04-18,24.406,6
2009-04-18,91.22,7
2009-04-18,95.684,8
2009-04-18,109.48,9
2009-04-18,101.848,10
2009-04-18,135.73,11
2009-04-18,117.05799999999999,12
2009-04-18,92.204,13
2009-04-18,87.74,14
2009-04-18,91.728,15
2009-04-18,43.432,16
2009-04-18,26.084,17
2009-04-18,39.308,18
2009-04-18,124.272,19
2009-04-18,29.76,20
2009-04-18,29.514,21
2009-04-18,30.102,22
2009-04-18,28.132,23
2009-04-19,22.67,0
2009-04-19,24.524,1
2009-04-19,22.454,2
2009-04-19,21.482,3
2009-04-19,54.141999999999996,4
2009-04-19,41.486,5
2009-04-19,23.887999999999998,6
2009-04-19,23.842,7
2009-04-19,28.206,8
2009-04-19,26.91,9
2009-04-19,88.862,10
2009-04-19,84.756,11
2009-04-19,83.842,12
2009-04-19,84.016,13
2009-04-19,78.036,14
2009-04-19,20.798,15
2009-04-19,22.078,16
2009-04-19,20.052,17
2009-04-19,22.194,18
2009-04-19,29.23,19
2009-04-19,122.312,20
2009-04-19,191.216,21
2009-04-19,108.886,22
2009-04-19,40.586,23
2009-04-20,25.194,0
2009-04-20,20.842,1
2009-04-20,24.044,2
2009-04-20,18.428,3
2009-04-20,21.092,4
2009-04-20,29.694,5
2009-04-20,94.146,6
2009-04-20,103.574,7
2009-04-20,86.616,8
2009-04-20,136.382,9
2009-04-20,116.506,10
2009-04-20,82.946,11
2009-04-20,87.268,12
2009-04-20,65.958,13
2009-04-20,19.986,14
2009-04-20,24.448,15
2009-04-20,26.05,16
2009-04-20,112.206,17
2009-04-20,42.644,18
2009-04-20,81.426,19
2009-04-20,76.412,20
2009-04-20,72.996,21
2009-04-20,63.95,22
2009-04-20,53.702,23
2009-04-21,100.156,0
2009-04-21,94.724,1
2009-04-21,81.604,2
2009-04-21,87.688,3
2009-04-21,80.96,4
2009-04-21,84.846,5
2009-04-21,141.174,6
2009-04-21,158.95,7
2009-04-21,78.772,8
2009-04-21,23.396,9
2009-04-21,48.558,10
2009-04-21,98.154,11
2009-04-21,60.57,12
2009-04-21,43.122,13
2009-04-21,42.512,14
2009-04-21,21.226,15
2009-04-21,26.942,16
2009-04-21,24.004,17
2009-04-21,56.108,18
2009-04-21,119.352,19
2009-04-21,167.586,20
2009-04-21,108.606,21
2009-04-21,105.578,22
2009-04-21,40.01,23
2009-04-22,27.732,0
2009-04-22,20.062,1
2009-04-22,22.708,2
2009-04-22,21.062,3
2009-04-22,56.508,4
2009-04-22,21.302,5
2009-04-22,35.79,6
2009-04-22,100.684,7
2009-04-22,87.836,8
2009-04-22,95.134,9
2009-04-22,95.046,10
2009-04-22,130.046,11
2009-04-22,138.244,12
2009-04-22,92.88,13
2009-04-22,121.736,14
2009-04-22,119.612,15
2009-04-22,89.252,16
2009-04-22,47.216,17
2009-04-22,30.246,18
2009-04-22,24.054,19
2009-04-22,26.852,20
2009-04-22,22.784,21
2009-04-22,38.796,22
2009-04-22,30.616,23
2009-04-23,55.872,0
2009-04-23,55.55,1
2009-04-23,25.066,2
2009-04-23,25.544,3
2009-04-23,24.084,4
2009-04-23,25.472,5
2009-04-23,46.38,6
2009-04-23,67.154,7
2009-04-23,72.556,8
2009-04-23,25.91,9
2009-04-23,22.22,10
2009-04-23,23.3,11
2009-04-23,25.65,12
2009-04-23,24.104,13
2009-04-23,25.12,14
2009-04-23,24.954,15
2009-04-23,24.182,16
2009-04-23,75.618,17
2009-04-23,22.778,18
2009-04-23,42.456,19
2009-04-23,70.242,20
2009-04-23,183.58,21
2009-04-23,122.38,22
2009-04-23,31.288,23
2009-04-24,26.394000000000002,0
2009-04-24,23.278,1
2009-04-24,26.828,2
2009-04-24,22.478,3
2009-04-24,65.85,4
2009-04-24,25.352,5
2009-04-24,25.198,6
2009-04-24,88.164,7
2009-04-24,88.096,8
2009-04-24,98.432,9
2009-04-24,91.462,10
2009-04-24,85.646,11
2009-04-24,39.980000000000004,12
2009-04-24,26.728,13
2009-04-24,29.528,14
2009-04-24,43.666,15
2009-04-24,61.844,16
2009-04-24,78.284,17
2009-04-24,76.316,18
2009-04-24,32.924,19
2009-04-24,30.22,20
2009-04-24,29.876,21
2009-04-24,38.816,22
2009-04-24,38.688,23
2009-04-25,24.388,0
2009-04-25,56.68,1
2009-04-25,23.77,2
2009-04-25,22.072,3
2009-04-25,22.45,4
2009-04-25,21.086,5
2009-04-25,23.508,6
2009-04-25,43.05,7
2009-04-25,52.32,8
2009-04-25,107.194,9
2009-04-25,193.37,10
2009-04-25,175.512,11
2009-04-25,106.72,12
2009-04-25,129.248,13
2009-04-25,133.216,14
2009-04-25,96.52,15
2009-04-25,106.382,16
2009-04-25,105.372,17
2009-04-25,69.846,18
2009-04-25,57.174,19
2009-04-25,69.178,20
2009-04-25,98.918,21
2009-04-25,180.208,22
2009-04-25,104.102,23
2009-04-26,52.428,0
2009-04-26,37.112,1
