user_id,average_daily_consumption,average_days_to_bill_payment,customer_since,area,age,marital_status,educational_level,prefecture,average_monthly_visits,average_web_monthly_visits,average_mobile_monthly_visits
388,9.284200132,1.821796012,2016-05-31,0,40-55,Married,Master’s degree,Neon-Attika,2.381276516,0.508569105,1.931511222
389,10.08608444,-0.174882652,2016-06-10,153.2168498,30-39,Married,Master’s degree,Neon-Attika,17.87760671,5.045738753,12.6082046
390,16.61470149,2.836206421,2016-05-30,106.8870749,40-55,Married,Bachelor’s degree,Neon-Attika,6.488561385,0.126118494,6.578389587
391,10.17616374,0.499580705,2016-05-30,85.03777006,19-29,Single,"High school graduate, diploma or the equivalent",Neon-Attika,3.73291079,0.817148846,2.873524431
392,9.558032537,1.963528181,2016-06-10,75.80440772,19-29,Married,"High school graduate, diploma or the equivalent",Magnetos Syndicate,8.851719149,0.230243316,8.595179368
393,11.454533,19.73394657,2016-06-03,77.361696,30-39,Married,Bachelor’s degree,Neon-Attika,2.587052834,2.421273123,0.26125564
394,22.37845852,12.15549068,2016-06-02,118.767736,30-39,Single,Master’s degree,Neon-Attika,5.925749851,0.750660819,4.780919462
395,10.05340026,2.150060751,2016-06-03,133.7173022,30-39,Married,Bachelor’s degree,Neon-Attika,5.052454119,2.758085919,2.55739671
396,10.12095331,1.940313801,2016-06-02,157.8242873,40-55,Married,Bachelor’s degree,Neon-Attika,12.79422377,8.219018953,4.865896168
397,17.35395559,20.8883905,2016-06-03,109.516559,40-55,Married,Master’s degree,Voitron,4.096921756,3.288927673,0.799058858
398,12.52783127,2.316185691,2016-06-03,209.5957241,40-55,Married,Bachelor’s degree,Neon-Attika,1.057338268,0.105674842,1.020997209
399,11.08882713,9.67751059,2016-06-03,136.9736323,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,7.474290705,0.370488982,7.113678014
400,0,2.192572483,2016-06-14,44.24511953,19-29,Single,Bachelor’s degree,Thessalon Prime,8.529078744,2.058319934,6.084982607
401,5.211729863,1.047929667,2016-06-09,64.96909194,30-39,Single,Bachelor’s degree,Neon-Attika,5.874394226,0.131684154,5.244013287
402,11.85081802,14.04456963,2016-06-06,89.58730929,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,6.028165896,0.680482327,5.301164901
403,2.433169241,-0.133383392,2016-06-15,62.92040245,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,8.128003182,0.744141621,7.474322187
404,8.355105905,9.83303532,2016-06-14,39.34774668,19-29,Single,Bachelor’s degree,Artanon,5.542347892,1.954718441,3.373203126
405,15.26783909,8.877065347,2016-06-07,94.33496184,56-67,Married,"High school graduate, diploma or the equivalent",Neon-Attika,24.75978446,0.385062577,25.1826782
406,1.579112252,2.062773025,2016-06-10,52.25983508,56-67,Married,"High school graduate, diploma or the equivalent",Ioantrix,18.5800978,15.69638036,3.102989866
407,7.854488286,-6.469851429,2016-07-06,55.21239865,40-55,Divorced,"High school graduate, diploma or the equivalent",Neon-Attika,8.262152776,2.275430229,5.484560701
408,3.769938498,-3.755346352,2016-06-14,42.59417023,19-29,Single,Bachelor’s degree,Neon-Attika,7.233059893,0.479454085,7.084438881
409,10.19663547,3.211662717,2016-06-08,89.13331216,30-39,Married,Master’s degree,Neon-Attika,6.987874704,3.45972824,3.743212161
410,18.02014626,3.244932013,2016-06-09,97.99566817,30-39,Married,Master’s degree,Neon-Attika,1.611481028,0.287608217,1.265152456
411,6.931040236,-2.110368745,2016-06-21,82.72219667,56-67,Married,"High school graduate, diploma or the equivalent",Zakynthia,5.452075915,4.731279329,0.581309756
412,17.10091773,2.266619707,2016-06-17,194.1526549,30-39,Married,Master’s degree,Neon-Attika,3.841196967,3.093896396,0.819490633
413,8.666685069,10.3456289,2016-06-16,44.57405685,30-39,Single,Bachelor’s degree,Neon-Attika,27.93059767,8.298597151,18.7464139
414,1.468209411,6.360656228,2016-06-16,84.8610227,30-39,Single,Bachelor’s degree,Neon-Attika,10.97953147,1.196678942,9.115137328
415,5.541917134,-0.608690951,2016-06-21,49.82144545,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,7.278153272,0.488682536,6.534200055
416,5.161456264,-0.606095447,2016-06-21,49.7050472,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,7.03597907,0.522444293,6.682772276
417,5.069292168,-0.58863924,2016-06-21,50.69756334,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,7.207694103,0.489249064,6.988311814
418,5.348047284,-0.596843261,2016-06-21,51.75756317,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,7.609618744,0.489825696,6.558516785
419,5.85015509,-0.52329721,2016-06-21,46.56015374,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,6.525838772,0.837217558,5.254386215
420,10.06963416,5.156046186,2016-06-16,88.01983934,30-39,Married,Master’s degree,Neon-Attika,6.904573116,0.37103965,6.505185036
421,10.32298963,4.323087982,2016-06-14,90.95158312,30-39,Married,Bachelor’s degree,Neon-Attika,5.052183391,1.424351024,3.752755379
422,5.312414838,6.18806733,2016-06-14,68.3040672,30-39,Married,Master’s degree,Neon-Attika,3.49135563,1.191429272,2.158434172
423,8.090034059,6.948616521,2016-06-14,160.7871669,40-55,Married,Bachelor’s degree,Neon-Attika,73.82854099,5.644262799,66.62277516
424,4.939644247,8.093179413,2016-06-23,52.63759781,19-29,Single,Bachelor’s degree,Neon-Attika,10.66146384,1.553219113,8.890097746
425,22.08777453,-6.84347953,2016-07-13,94.71053837,30-39,Married,Bachelor’s degree,Neon-Attika,2.654619882,1.583687443,1.17836488
426,16.54304496,7.132430561,2016-06-28,106.8994287,19-29,Married,"High school graduate, diploma or the equivalent",Neon-Attika,8.126451529,2.215220791,5.78190613
427,6.014744678,3.037207243,2016-06-21,68.59235807,40-55,Married,Bachelor’s degree,Thesprotox,4.799230158,1.953950929,2.539345702
428,12.1254316,3.641069947,2016-06-17,101.1949792,40-55,Married,Bachelor’s degree,Neon-Attika,2.781067513,0.714877289,1.941925205
429,11.68578466,0.865140744,2016-06-21,51.48783331,68+,Single,"High school graduate, diploma or the equivalent",Neon-Attika,2.618680078,0.33844943,2.124522325
430,6.802976292,5.721735519,2016-06-21,68.98596671,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,5.241536814,0.391388563,5.190098286
431,18.76141466,-12.1365257,2016-06-21,96.69117133,30-39,Married,Master’s degree,Neon-Attika,14.75778224,3.616152516,11.04997195
432,27.98292813,20.22101098,2016-06-21,97.75040376,30-39,Married,Bachelor’s degree,Neon-Attika,22.65163588,0.489244888,21.48382902
433,5.674380361,0,2016-06-21,82.0986649,40-55,Married,Bachelor’s degree,Aitol Nexus,3.784771848,2.15694418,1.503815908
434,19.30989083,-4.805171782,2016-06-22,121.4104387,40-55,Married,Master’s degree,Neon-Attika,0.947658422,0.627006044,0.336025695
435,8.403681394,6.521831263,2016-06-27,132.9331913,40-55,Married,Bachelor’s degree,Neon-Attika,1.096956054,0.968673945,0.14273331
436,5.610052119,2.689342112,2016-06-22,93.13249696,30-39,Married,Bachelor’s degree,Thessalon Prime,3.868588978,0.428226776,3.409472333
437,10.95751243,-1.832878152,2016-06-17,123.2354999,40-55,Married,"High school graduate, diploma or the equivalent",Achaon Convergence,2.096952748,1.662594999,0.326361189
438,14.4465434,13.96568001,2016-06-23,50.54187588,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,11.86067018,1.903220344,10.17046138
439,14.10720969,0.87263866,2016-06-17,101.1184388,56-67,Married,Bachelor’s degree,Neon-Attika,2.343624653,1.555419536,0.760364135
440,13.38685208,3.584519439,2016-06-21,146.4006849,30-39,Married,Master’s degree,Neon-Attika,9.528637367,7.396258844,1.886382724
441,10.58989197,1.841476053,2016-06-21,54.19556293,30-39,Married,Bachelor’s degree,Neon-Attika,4.974706298,0.276201918,4.665540219
442,2.095410847,0.174591841,2016-06-23,44.83144064,56-67,Divorced,No degree,Copper-Forged,0.634750519,0.276910491,0.318278152
443,19.30363375,0.16725731,2016-06-24,81.15791385,40-55,Married,Bachelor’s degree,Neon-Attika,3.132096888,2.46716042,0.730461384
444,2.170590819,10.7737113,2016-06-30,90.30139419,40-55,Divorced,Bachelor’s degree,Neon-Attika,5.083536186,1.793426019,3.444618021
445,13.13958424,9.191809605,2016-06-29,109.2386505,30-39,Single,Bachelor’s degree,Neon-Attika,3.53898668,2.093653695,1.406028167
446,11.54949379,8.925669355,2016-07-06,33.10878005,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,6.731925718,3.064814763,3.551095384
447,15.64104892,12.64958172,2016-07-13,97.66849396,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,10.75077772,0.420388871,10.42873952
448,7.027073361,4.885789761,2016-06-27,110.6690741,40-55,Married,Bachelor’s degree,Thessalon Prime,12.23042036,9.535870793,2.74608602
449,7.48654442,5.518578855,2016-06-27,60.6982567,40-55,Divorced,Bachelor’s degree,Neon-Attika,5.967646804,1.145396745,4.705099965
450,7.075904744,5.316973706,2016-06-27,56.66618169,40-55,Divorced,Bachelor’s degree,Neon-Attika,6.073617688,1.204882622,4.746633719
451,7.302566465,5.40825088,2016-06-27,60.18331919,40-55,Divorced,Bachelor’s degree,Neon-Attika,6.01975865,1.123368588,4.895001321
452,7.400351525,5.470939823,2016-06-27,58.99886834,40-55,Divorced,Bachelor’s degree,Neon-Attika,6.07454874,1.171894083,4.735868621
453,5.972858942,7.911778188,2016-06-29,50.48660902,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,1.241765679,0.146932159,1.125008819
454,5.054495073,6.031491774,2016-07-11,62.55104585,40-55,Single,Bachelor’s degree,Neon-Attika,3.302868778,0.419543388,2.720580188
455,6.749005742,-0.171021458,2016-06-30,84.10010629,30-39,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,9.246107979,1.886428055,6.760711587
456,13.86186895,10.75198938,2016-06-28,73.56245316,56-67,Married,"High school graduate, diploma or the equivalent",Neon-Attika,12.83766952,12.23313087,1.4165526
457,9.503006315,3.833843048,2016-06-28,81.86038966,19-29,Single,"High school graduate, diploma or the equivalent",Neon-Attika,1.384777861,0.300122794,1.135112499
458,4.954834584,2.56822013,2016-07-01,50.74299249,30-39,Widowed,Master’s degree,Neon-Attika,6.802799893,1.034128541,6.04894235
459,10.46268967,-5.244203409,2016-06-29,94.36908513,40-55,Married,Bachelor’s degree,Neon-Attika,1.356252386,0.820425394,0.629442545
460,16.16502545,2.232670552,2016-07-16,0,30-39,Married,Doctorate degree,Neon-Attika,10.64765915,3.963775221,6.674581377
461,7.132200841,19.7359484,2016-06-29,103.3677982,40-55,Married,Bachelor’s degree,Magnetos Syndicate,36.94523565,0.566915087,36.80448763
462,11.81038191,5.02651903,2016-06-30,84.01623727,40-55,Married,Bachelor’s degree,Neon-Attika,6.894557807,0.517362447,6.316942818
463,11.68035278,1.010474503,2016-07-05,77.28171052,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,2.95251863,1.227589213,1.656784738
464,12.79042705,0,2016-07-01,100.6389867,40-55,Married,"High school graduate, diploma or the equivalent",Ioantrix,6.889325434,2.008783079,5.092203771
465,11.64772739,10.45230384,2016-06-30,94.95285422,40-55,Single,Bachelor’s degree,Neon-Attika,6.537347763,1.638737709,4.683561662
466,12.51442728,9.255955589,2016-07-01,98.61442824,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,11.40095431,0.291392227,11.36045573
467,11.17786726,-5.124559588,2016-07-01,101.7822694,30-39,Single,Bachelor’s degree,Neon-Attika,1.5261477,0.303891948,1.286866907
468,9.596776568,17.57589246,2016-07-06,87.86563353,19-29,Single,"High school graduate, diploma or the equivalent",Neon-Attika,4.052926127,2.404619643,1.802854297
469,7.809097875,0.340889617,2016-07-07,79.37156952,30-39,Single,Bachelor’s degree,Neon-Attika,1.495033326,0.4245287,1.189864941
470,4.484971189,16.75333455,2016-07-04,36.39164092,19-29,Married,"High school graduate, diploma or the equivalent",Neon-Attika,12.16097902,5.161945149,6.768781644
471,6.325935295,16.62479487,2016-07-21,70.24909716,30-39,Married,Bachelor’s degree,Neon-Attika,5.601616763,2.272492521,3.258174955
472,13.01631748,0.168567028,2016-07-04,98.21221304,40-55,Married,Bachelor’s degree,Thessalon Prime,26.21101203,4.094221489,20.73750576
473,1.396299837,10.97078159,2016-07-04,24.26691021,19-29,Single,Bachelor’s degree,Laristron,25.42368953,3.996544096,21.15839815
474,7.995194602,0.800272331,2016-07-04,93.69617305,40-55,Married,Doctorate degree,Thessalon Prime,0.689851338,0.16779243,0.47695446
475,6.900559719,19.93225466,2016-07-07,115.5498349,30-39,Married,Master’s degree,Neon-Attika,2.212154202,1.151151371,1.007995547
476,12.36872724,2.444951376,2016-09-08,78.67167655,30-39,Married,Bachelor’s degree,Neon-Attika,12.31896213,3.676617306,8.016925976
477,21.28599129,-0.644849579,2016-07-07,85.86703774,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,10.95869306,0.758349706,10.18370634
478,14.76461224,5.773511236,2016-07-07,99.20781499,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,4.403873434,0.140078958,4.388221137
479,5.790304037,9.455493332,2016-07-06,86.19751852,30-39,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,10.75590106,0.844790932,9.66156423
480,4.255245958,10.49431456,2016-07-06,72.9720003,30-39,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,4.402196307,1.522466813,2.968266193
481,13.25467213,4.544373759,2016-07-12,86.47992554,30-39,Married,Master’s degree,Neon-Attika,7.858436958,0.81793024,6.693492576
482,6.89502076,10.45319877,2016-06-07,52.05841332,19-29,Married,"High school graduate, diploma or the equivalent",Neon-Attika,2.641892802,0.489509418,2.240363295
483,5.302394014,2.543479608,2016-07-07,90.43175264,30-39,Single,"High school graduate, diploma or the equivalent",Kerkuron,7.927634895,0.5431954,6.770283851
484,9.26121631,-26.20425542,2016-07-13,27.27316972,19-29,Single,"High school graduate, diploma or the equivalent",Copper-Forged,7.413182718,0.449274757,6.706851346
485,8.35366955,8.599342395,2016-07-12,86.48437472,30-39,Married,Master’s degree,Neon-Attika,5.72920969,0.446215596,5.110596503
486,10.12664562,10.25725531,2016-07-07,104.0548457,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,11.25589911,0.126495863,11.32865011
487,10.08487697,-0.161992931,2016-07-08,47.03406464,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,2.084058598,0.33653518,1.632463161
488,6.56839053,7.598267885,2016-07-15,66.08376855,30-39,Single,Doctorate degree,Neon-Attika,8.086183485,3.419132549,4.766449596
489,19.66157638,-13.74199053,2016-07-13,73.53341962,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,5.116273131,0.3386045,5.19465032
490,7.64966463,10.58557031,2016-07-13,74.64852904,30-39,Married,"High school graduate, diploma or the equivalent",Messonex,16.30302456,0.921320747,16.1175544
491,22.21255686,9.830416628,2016-07-13,89.01593962,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,16.9750662,0.855792377,16.35486349
492,14.34026595,8.431444004,2016-07-12,106.5853611,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,6.941408568,2.431191009,4.765705268
493,15.25992072,7.799705359,2016-07-22,38.34025703,40-55,Divorced,No degree,Neon-Attika,11.15551789,2.20056638,9.846381841
494,3.323532909,14.28086447,2016-07-11,33.42391587,19-29,Single,Bachelor’s degree,Voitron,8.761026984,0.555764137,8.985472644
495,11.10725941,2.85023076,2016-07-12,151.2670041,30-39,Married,Bachelor’s degree,Neon-Attika,2.141539723,0.258397415,1.972052058
496,14.84478413,18.80565774,2016-07-15,41.30942447,40-55,Married,Master’s degree,Neon-Attika,7.209183857,1.505344727,5.584538114
497,8.868049454,10.27883569,2016-07-14,115.5262583,30-39,Married,Bachelor’s degree,Neon-Attika,4.129212591,0.333387255,3.897056113
498,11.20006727,8.452411021,2016-07-12,81.46978631,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,2.23492567,1.451148043,0.81241409
499,10.53028763,3.980594673,2016-07-14,102.6639924,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,9.282265037,0.124809633,8.869714645
500,9.992226065,6.555883064,2016-07-20,47.93399338,19-29,Single,"High school graduate, diploma or the equivalent",Neon-Attika,12.35236855,0.509641658,11.54296958
501,9.050671154,1.339580234,2016-07-18,63.79068958,30-39,Single,Bachelor’s degree,Neon-Attika,5.511300056,4.663919265,0.670913573
502,5.210368656,2.302728236,2016-07-11,69.8962326,40-55,Divorced,"High school graduate, diploma or the equivalent",Neon-Attika,13.43226885,0.477900734,13.54075352
503,7.482378344,-44.06975664,2016-07-14,252.8925758,30-39,Married,Bachelor’s degree,Heracles Prime,20.35979414,2.988853266,18.46754087
504,25.42577954,9.002891851,2016-07-22,89.9420677,40-55,Married,No degree,Neon-Attika,14.4779348,0.482208712,13.27256959
505,11.48299727,13.18955705,2016-07-12,89.20087242,30-39,Married,Bachelor’s degree,Neon-Attika,2.675131973,1.691687961,1.042303313
506,22.79567175,6.377140112,2016-07-12,80.23097074,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,7.201231515,1.796532808,5.362128576
507,9.090982715,11.1040914,2016-08-01,46.72655239,19-29,Married,Master’s degree,Neon-Attika,3.178393536,1.386839169,2.06630732
508,15.3000318,-20.14702344,2016-08-10,112.8485251,40-55,Married,Master’s degree,Neon-Attika,2.033671137,0.752809955,1.248136261
509,19.51042929,5.554295098,2016-07-12,61.16658574,30-39,Married,"High school graduate, diploma or the equivalent",Messonex,5.765862614,0.124035434,6.04930536
510,4.451892918,6.05853841,2016-07-17,45.92981758,40-55,Single,"High school graduate, diploma or the equivalent",Heracles Prime,8.029490621,0.276774374,7.50761398
511,10.25731152,3.026958474,2016-07-18,60.94693834,40-55,Divorced,"High school graduate, diploma or the equivalent",Neon-Attika,3.616298052,0.283699199,3.425822603
512,7.968441214,1.361738902,2016-07-27,66.47979683,30-39,Married,Bachelor’s degree,Prevez-Nova,17.73249081,3.642969562,13.91232976
513,16.2342719,13.4852963,2016-07-11,116.8109208,40-55,Married,Bachelor’s degree,Neon-Attika,3.687200174,0.978733139,2.575258849
514,16.98027972,16.64364149,2016-07-19,85.94232005,40-55,Married,Master’s degree,Neon-Attika,3.302761501,1.924774213,1.344303311
515,13.57889681,4.265740164,2016-07-19,95.24361233,40-55,Married,Master’s degree,Neon-Attika,3.117352115,0.496375439,2.801113134
516,10.2343064,6.526596301,2016-07-27,206.705377,40-55,Married,Bachelor’s degree,Aitol Nexus,3.28090286,1.880917153,1.426816685
517,9.719582941,6.312971964,2016-07-27,193.5889213,40-55,Married,Bachelor’s degree,Aitol Nexus,3.413405404,1.771720249,1.506814289
518,9.434076874,6.136286616,2016-07-27,204.7028496,40-55,Married,Bachelor’s degree,Aitol Nexus,3.494860644,1.817682938,1.539746154
519,9.794032157,6.608153075,2016-07-27,190.1563417,40-55,Married,Bachelor’s degree,Aitol Nexus,3.507068788,1.877188897,1.46763257
520,9.862777073,6.131009591,2016-07-27,192.7678437,40-55,Married,Bachelor’s degree,Aitol Nexus,3.276430641,1.874229465,1.449604745
521,9.780839811,6.259090638,2016-07-27,209.833539,40-55,Married,Bachelor’s degree,Aitol Nexus,3.363830245,1.835588712,1.428461959
522,9.753564111,6.138922824,2016-07-27,202.9308516,40-55,Married,Bachelor’s degree,Aitol Nexus,3.260114594,1.924551828,1.468927673
523,10.08670331,6.641109907,2016-07-27,200.2966477,40-55,Married,Bachelor’s degree,Aitol Nexus,3.351014108,1.794212232,1.545294302
524,10.43342044,11.03782249,2016-07-19,72.59184982,30-39,Single,Bachelor’s degree,Neon-Attika,3.232728282,2.05517263,1.020548148
525,10.65527662,0,2016-07-19,81.03259226,40-55,Married,Bachelor’s degree,Neon-Attika,4.829044158,1.423398209,3.599932435
526,7.574871277,1.590550136,2016-07-15,58.4738654,30-39,Single,Bachelor’s degree,Neon-Attika,5.896446792,0.288818873,5.750636631
527,4.038611326,20.94078803,2016-07-15,64.92767895,19-29,Single,"High school graduate, diploma or the equivalent",Neon-Attika,2.563742485,1.814750963,0.787425588
528,14.72496534,17.68182279,2016-07-20,60.52192321,40-55,Married,"High school graduate, diploma or the equivalent",Phthion,1.354878605,0.398878067,1.045305527
529,11.18149343,10.21465491,2016-07-18,59.20477415,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,7.781192465,4.350904441,2.995215857
530,10.05934347,-1.742449622,2016-07-18,141.2926908,30-39,Married,Bachelor’s degree,Thessalon Prime,3.231026472,0.173424765,3.133653008
531,4.141960768,23.34865872,2016-07-26,65.26191652,30-39,Single,"High school graduate, diploma or the equivalent",Pellaxis,7.915928621,0.621901591,7.363415705
532,22.49489552,0.168776487,2016-07-19,126.0553639,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,9.596974062,0.323114182,9.409863679
533,7.51137431,8.48215754,2016-08-01,80.09842513,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,5.047437296,0.322532281,4.541398457
534,10.94428858,8.312193198,2016-07-19,66.89124852,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,4.552114477,1.928477954,2.994187489
535,3.71131146,9.356434733,2016-07-19,123.5476352,30-39,Married,Master’s degree,Neon-Attika,15.79867949,2.329923905,14.26043864
536,2.474307225,11.36885569,2016-07-22,56.3099256,40-55,Married,Master’s degree,Neon-Attika,2.733366299,0.327199763,2.30109765
537,12.66920845,-0.170961421,2016-07-20,78.07098698,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,10.45655196,0.962113961,9.660244352
538,27.51753,-1.014094436,2016-07-22,122.6659122,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,4.497283968,0.343835864,4.371301644
539,7.588553646,1.023818009,2016-07-22,103.6760517,30-39,Married,Bachelor’s degree,Neon-Attika,5.207152169,3.712962549,1.542824281
540,5.966521639,16.05466053,2016-08-01,71.92605821,19-29,Single,Master’s degree,Neon-Attika,11.09037134,9.204691783,2.240968248
541,8.66013263,1.36592381,2016-07-25,93.28221246,40-55,Married,Doctorate degree,Neon-Attika,9.872052013,1.243281266,9.089750872
542,11.51437525,-10.31847648,2016-07-20,60.81124994,40-55,Single,Master’s degree,Neon-Attika,9.369586935,1.913270543,7.253804919
543,21.02811026,3.98458606,2016-07-20,78.70799474,30-39,Married,Bachelor’s degree,Achaon Convergence,7.430487748,2.047828703,4.866401371
544,15.04790854,0.208925036,2016-07-25,81.34737745,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,5.338424452,1.491841538,3.873498
545,8.467987915,8.566961821,2016-07-27,100.1396237,40-55,Married,Bachelor’s degree,Heracles Prime,1.558583502,1.138193794,0.331899829
546,12.86815668,4.928782403,2016-07-21,55.51818898,40-55,Married,Bachelor’s degree,Neon-Attika,19.56851736,0.658761962,20.10371397
547,12.76683227,8.512777204,2016-07-22,149.8539463,40-55,Married,Bachelor’s degree,Heracles Prime,25.94078419,6.823329308,18.30901766
548,3.218035213,-21.41291372,2016-08-05,124.4155193,40-55,Divorced,Master’s degree,Neon-Attika,1.341900602,1.199332148,0.172358139
549,9.343395969,9.650118241,2016-07-27,38.24648874,30-39,Single,Bachelor’s degree,Thessalon Prime,5.563960367,0.509544775,4.70974929
550,26.71551605,-0.814050146,2016-07-29,102.1515044,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,15.67238195,1.914905749,13.69512771
551,7.583532801,6.20041994,2016-07-25,129.3264061,40-55,Divorced,Doctorate degree,Neon-Attika,2.494301825,0.324195554,2.147535509
552,5.40561027,7.693991635,2016-07-27,64.76451105,19-29,Single,Bachelor’s degree,Heracles Prime,5.900211789,0.833502979,4.865246568
553,14.38738286,0.827829562,2016-07-27,109.9555693,40-55,Married,Bachelor’s degree,Neon-Attika,2.408038015,1.851792562,0.571378599
554,44.16948907,1.359585157,2016-08-01,158.3075423,40-55,Married,Bachelor’s degree,Pierion,18.70009084,0.334916756,17.37185777
555,14.73983412,8.149529909,2016-07-29,67.54456174,19-29,Single,"High school graduate, diploma or the equivalent",Neon-Attika,13.76670814,0.992050899,14.0421768
556,14.33053189,8.347392968,2016-07-29,64.84164467,19-29,Single,"High school graduate, diploma or the equivalent",Neon-Attika,13.83639756,1.039713114,12.88939886
557,14.84169939,8.062351821,2016-07-29,70.93569848,19-29,Single,"High school graduate, diploma or the equivalent",Neon-Attika,13.94567665,0.987311173,13.07097008
558,14.29753073,8.1476436,2016-07-29,64.9665957,19-29,Single,"High school graduate, diploma or the equivalent",Neon-Attika,14.81519683,1.041917162,13.65712829
559,8.694138796,2.836623464,2016-07-28,98.07334942,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,9.012874735,1.113890211,8.18767395
560,9.767756632,19.96203611,2016-08-02,73.57641494,40-55,Married,Bachelor’s degree,Neon-Attika,1.47141094,0.652151492,0.840091568
561,7.768708722,0,2016-08-11,84.9243224,30-39,Married,Master’s degree,Thessalon Prime,5.00845826,0.191525641,4.575676803
562,12.62585308,2.541363287,2016-07-26,65.96283012,19-29,Single,Bachelor’s degree,Thessalon Prime,11.05241129,0.852761458,10.82829234
563,12.09094741,11.59899845,2016-07-26,165.717259,30-39,Married,Bachelor’s degree,Neon-Attika,11.09721726,1.201751026,9.464550399
564,12.49263085,12.09560445,2016-07-26,161.0557852,30-39,Married,Bachelor’s degree,Neon-Attika,10.54204776,1.211928908,9.421500274
565,12.80645427,11.21349429,2016-07-26,162.5471913,30-39,Married,Bachelor’s degree,Neon-Attika,11.60340771,1.272307874,10.07050612
566,13.07252883,11.47934295,2016-07-26,151.6008783,30-39,Married,Bachelor’s degree,Neon-Attika,10.66464087,1.282540367,9.628031404
567,6.986053004,5.145535006,2016-08-02,71.80977023,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,3.023529269,0.293151284,2.750591216
568,5.66131654,5.454273427,2016-08-08,46.93788036,30-39,Married,Bachelor’s degree,Neon-Attika,8.589351905,1.404019009,6.904086258
569,9.329609107,10.71444083,2016-07-29,112.4816423,30-39,Married,Bachelor’s degree,Neon-Attika,26.94748409,9.229734263,17.13495919
570,2.218446523,15.39573847,2016-07-29,82.46402252,30-39,Married,Master’s degree,Neon-Attika,7.155426956,2.976011105,3.96505877
571,7.804264067,1.012721917,2016-08-30,65.97634757,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,2.268539218,0.786582453,1.379266654
572,16.29189376,4.649099426,2016-08-08,65.97227417,30-39,Married,Bachelor’s degree,Neon-Attika,10.67185623,4.809569939,5.248308615
573,11.36248998,6.881184669,2016-07-28,73.76731483,40-55,Divorced,"High school graduate, diploma or the equivalent",Neon-Attika,17.69742433,4.162193699,12.96994816
574,14.25796975,5.631601097,2016-07-29,0,40-55,Married,Bachelor’s degree,Neon-Attika,3.315957675,1.274762842,2.093943523
575,2.511833041,15.41959649,2016-07-29,24.20790851,18 or younger,Single,"High school graduate, diploma or the equivalent",Heracles Prime,5.745575877,3.840275998,2.086272387
576,14.45712224,-6.099745721,2016-08-02,69.45690427,40-55,Single,"High school graduate, diploma or the equivalent",Lasitron,3.770942536,0.441877671,3.436128429
577,14.94739309,-6.298228526,2016-08-02,63.90848408,40-55,Single,"High school graduate, diploma or the equivalent",Lasitron,3.547240664,0.412821171,3.260999393
578,14.58178193,-6.658462268,2016-08-02,66.84689318,40-55,Single,"High school graduate, diploma or the equivalent",Lasitron,3.686504079,0.410739387,3.234525355
579,13.75100233,-6.716186584,2016-08-02,68.92339874,40-55,Single,"High school graduate, diploma or the equivalent",Lasitron,3.699184758,0.440709947,3.281178296
